id2,year,part,kd2,kd5,kd17,tempinc,part1
566,85,1,0,0,4,11.1265096664429,1
567,79,1,0,0,2,-6.28391981124878,NA
567,80,0,0,0,1,7.37870407104492,1
567,81,1,0,0,1,-2.15142798423767,0
567,82,1,0,0,1,20.0830001831055,1
567,83,0,0,0,2,9.65485382080078,1
567,84,0,0,0,2,-0.479110687971115,0
567,85,0,0,0,1,-28.2021007537842,0
568,79,1,1,0,0,-2.53516793251038,NA
568,80,1,0,1,0,-3.24925208091736,1
568,81,1,0,1,0,-3.47348809242249,1
568,82,1,0,1,0,-2.47214293479919,1
568,83,1,1,0,1,1.31228399276733,1
568,84,1,1,0,1,2.55662894248962,1
568,85,1,0,1,1,7.86113405227661,1
569,79,1,1,0,0,-2.17186188697815,NA
569,80,1,0,1,0,-6.38397789001465,1
569,81,1,0,1,0,0.991608619689941,1
569,82,1,1,1,0,1.35045599937439,1
569,83,1,1,0,1,2.05511903762817,1
569,84,1,2,0,1,1.68533003330231,1
569,85,1,1,1,1,2.47333002090454,1
570,79,1,1,1,1,2.79232788085938,NA
570,80,1,1,0,2,-3.91055011749268,1
570,81,1,0,1,2,3.09297108650208,1
570,82,1,0,1,2,-0.434330493211746,1
570,83,1,0,1,2,-4.60008811950684,1
570,84,1,0,0,3,1.04689300060272,1
570,85,1,0,0,3,2.01277494430542,1
571,79,1,0,0,4,3.08474898338318,NA
571,80,1,0,0,4,-3.35709095001221,1
571,81,1,0,0,3,-2.15671396255493,1
571,82,1,0,0,2,-1.82975399494171,1
571,83,1,0,0,2,1.66623497009277,1
571,84,1,1,0,2,2.68353700637817,1
571,85,1,1,0,1,-0.0909575968980789,1
572,79,0,1,0,0,-0.62767219543457,NA
572,80,1,0,1,0,-5.80450582504272,0
572,81,1,0,1,0,-11.0674800872803,1
572,82,0,0,1,0,-5.73119401931763,1
572,83,0,1,1,0,3.37976598739624,0
572,84,0,1,0,1,7.59499502182007,0
572,85,1,1,0,1,12.2560997009277,0
573,79,1,1,0,4,-6.6593132019043,NA
573,80,1,0,1,4,-3.93383598327637,1
573,81,1,0,2,4,-11.2491598129272,1
573,82,1,0,1,5,-19.2560806274414,1
573,83,1,0,0,6,10.8483800888062,1
573,84,1,0,0,6,8.41461753845215,1
573,85,1,0,0,5,21.8353900909424,1
574,79,1,0,1,0,-0.948256313800812,NA
574,80,1,0,0,1,-0.9055495262146,1
574,81,1,1,0,1,-0.788500487804413,1
574,82,1,1,0,1,-0.135771796107292,1
574,83,0,1,0,1,0.324401587247849,1
574,84,0,0,1,1,2.91635990142822,0
574,85,1,0,1,1,-0.462684214115143,0
575,79,0,0,0,0,-6.44072008132935,NA
575,80,0,0,0,0,-2.39121198654175,0
575,81,0,0,0,0,-5.25318908691406,0
575,82,0,0,0,0,-2.11018395423889,0
575,83,0,0,0,0,3.67964911460876,0
575,84,0,0,0,0,5.49599504470825,0
575,85,0,0,0,0,7.01967620849609,0
576,79,1,0,0,0,5.43573188781738,NA
576,80,1,0,0,0,1.54508399963379,1
576,81,1,0,0,0,-2.58351111412048,1
576,82,1,0,0,0,-0.629844725131989,1
576,83,1,0,0,0,-4.36316919326782,1
576,84,1,0,0,0,0.844900071620941,1
576,85,1,0,0,0,-0.249185606837273,1
577,79,0,0,1,0,-6.21682405471802,NA
577,80,0,0,1,0,-1.27826702594757,0
577,81,1,0,1,0,-6.55148696899414,0
577,82,1,0,0,1,-4.38693618774414,1
577,83,1,0,0,1,6.8146710395813,1
577,84,1,0,0,1,-1.00551605224609,1
577,85,1,0,0,1,12.6243600845337,1
578,79,0,1,0,1,-2.45225501060486,NA
578,80,0,1,0,1,-0.372611999511719,0
578,81,0,1,0,1,-2.33116698265076,0
578,82,0,0,1,1,-0.377500504255295,0
578,83,0,0,1,1,-0.109748803079128,0
578,84,0,0,0,2,1.59277296066284,0
578,85,0,0,0,2,4.05050706863403,0
579,79,1,0,0,0,2.14152097702026,NA
579,80,1,0,0,0,-3.5862500667572,1
579,81,1,0,0,0,4.79141902923584,1
579,82,1,0,0,0,-4.7472710609436,1
579,83,1,0,0,0,1.00877296924591,1
579,84,1,0,0,0,0.556787490844727,1
579,85,1,0,0,0,-0.164977103471756,1
580,79,1,0,0,0,2.13785409927368,NA
580,80,1,0,0,0,-1.48505795001984,1
580,81,1,0,0,0,-0.914754927158356,1
580,82,1,0,0,0,3.70788788795471,1
580,83,0,0,0,0,-0.427036285400391,1
580,84,0,0,0,0,-2.22580695152283,0
580,85,0,0,0,0,-0.793081283569336,0
581,79,0,0,0,0,-0.25502011179924,NA
581,80,0,0,0,0,-0.828182220458984,0
581,81,0,0,0,0,-0.887950897216797,0
581,82,0,0,0,0,-0.095060296356678,0
581,83,0,0,0,0,0.207038894295692,0
581,84,0,0,0,0,0.362306594848633,0
581,85,0,0,0,0,1.49686205387115,0
582,79,1,0,0,2,0.427944213151932,NA
582,80,1,0,0,2,-0.303024291992188,1
582,81,1,0,0,2,-2.91925811767578,1
582,82,1,0,0,2,-1.84466898441315,1
582,83,1,0,0,1,1.08551001548767,1
582,84,0,0,0,0,3.18717193603516,1
582,85,0,0,0,0,0.366336792707443,0
583,79,0,0,0,2,3.66071701049805,NA
583,80,0,0,0,2,2.88511109352112,0
583,81,0,0,0,1,-0.05478860065341,0
583,82,0,0,0,1,0.378445595502853,0
583,83,0,0,0,1,-0.630578994750977,0
583,84,0,0,0,0,-2.93082308769226,0
583,85,0,0,0,0,-3.3080849647522,0
584,79,1,0,0,0,-3.88269805908203,NA
584,80,1,0,0,0,-3.59518194198608,1
584,81,1,0,0,0,-1.74655294418335,1
584,82,1,1,0,0,2.45918107032776,1
584,83,1,1,0,0,2.62389206886292,1
584,84,1,1,0,0,2.62975096702576,1
584,85,1,1,1,0,1.51161003112793,1
585,79,0,0,1,3,-0.621967315673828,NA
585,80,0,0,1,3,1.07384502887726,0
585,81,0,0,1,2,0.287872314453125,0
585,82,0,0,1,2,-1.47375297546387,0
585,83,0,0,0,3,-1.47726595401764,0
585,84,0,0,0,2,7.14489603042603,0
585,85,0,0,0,2,-4.93362379074097,0
586,79,1,0,0,0,-2.05079793930054,NA
586,80,1,1,0,0,-0.555593490600586,1
586,81,0,1,0,0,-0.993406295776367,1
586,82,0,1,0,0,-0.408969908952713,0
586,83,0,0,1,0,0.916517317295074,0
586,84,1,0,1,0,-1.25577700138092,0
586,85,1,0,1,0,4.34803199768066,1
587,79,0,0,0,0,2.17390394210815,NA
587,80,0,0,0,0,7.50867080688477,0
587,81,0,0,0,0,1.62483596801758,0
587,82,0,0,0,0,-4.94218111038208,0
587,83,0,0,0,0,-4.81181716918945,0
587,84,0,0,0,0,-0.813728272914886,0
587,85,0,0,0,0,-0.739696502685547,0
588,79,0,0,1,2,24.0494995117188,NA
588,80,0,0,1,2,-13.1551599502563,0
588,81,1,0,0,3,16.3158702850342,0
588,82,1,0,0,3,-14.8881397247314,1
588,83,1,0,0,3,-13.4881896972656,1
588,84,1,0,0,3,-16.7450408935547,1
588,85,1,0,0,2,17.9111595153809,1
589,79,1,2,0,0,-5.44173908233643,NA
589,80,1,1,1,0,-4.46938800811768,1
589,81,1,1,1,0,2.03605103492737,1
589,82,1,1,2,0,14.2863101959229,1
589,83,1,1,1,1,6.77209997177124,1
589,84,1,1,1,1,-6.60258483886719,1
589,85,1,0,1,2,-6.58074903488159,1
590,79,1,1,0,0,1.34643805027008,NA
590,80,1,1,0,0,7.06494998931885,1
590,81,1,1,1,0,7.48358821868896,1
590,82,1,1,1,0,8.1587553024292,1
590,83,1,1,1,0,0.797806680202484,1
590,84,1,0,1,1,-9.68907356262207,1
590,85,1,0,1,1,-15.1624698638916,1
591,79,1,0,0,2,0.0583839006721973,NA
591,80,1,0,0,2,2.93224096298218,1
591,81,1,0,0,1,1.27923798561096,1
591,82,1,0,0,1,-2.24938988685608,1
591,83,1,0,0,0,-1.14824903011322,1
591,84,1,0,0,0,-1.43413400650024,1
591,85,1,0,0,0,0.561914384365082,1
592,79,1,0,0,0,1.03164303302765,NA
592,80,1,0,0,0,0.271305114030838,1
592,81,1,0,0,0,-1.36688303947449,1
592,82,1,1,0,0,-1.1094069480896,1
592,83,1,1,0,0,-0.463836699724197,1
592,84,1,1,0,0,0.0649548023939133,1
592,85,1,1,1,0,1.57222402095795,1
593,79,1,1,0,0,-12.3243398666382,NA
593,80,1,1,1,0,-13.6276597976685,1
593,81,0,1,1,0,-10.5006999969482,1
593,82,0,0,2,0,15.342869758606,0
593,83,0,1,1,1,1.13175594806671,0
593,84,0,1,1,1,3.04800391197205,0
593,85,0,1,1,1,16.9300594329834,0
594,79,1,1,0,5,3.65140199661255,NA
594,80,1,0,1,4,-1.27760303020477,1
594,81,1,0,1,4,-0.677414417266846,1
594,82,1,1,1,3,0.298609703779221,1
594,83,1,1,1,3,-0.990636825561523,1
594,84,1,1,0,3,-0.308020114898682,1
594,85,1,0,0,2,-0.696341514587402,1
595,79,1,0,0,1,25.123420715332,NA
595,80,1,0,0,1,14.5616703033447,1
595,81,1,0,0,1,20.4674205780029,1
595,82,1,0,0,1,18.7343502044678,1
595,83,1,0,0,1,2.88511300086975,1
595,84,1,0,0,1,-40.936710357666,1
595,85,1,0,0,1,-40.8352584838867,1
596,79,1,0,0,0,-23.8482093811035,NA
596,80,1,0,0,0,8.33732223510742,1
596,81,1,0,0,0,5.06094598770142,1
596,82,1,0,0,0,12.5405502319336,1
596,83,1,0,0,0,-0.457004487514496,1
596,84,1,0,0,0,-6.48386383056641,1
596,85,1,0,0,1,4.85025596618652,1
597,79,1,0,1,1,-0.357601195573807,NA
597,80,1,1,1,1,-7.31416702270508,1
597,81,1,1,0,2,-6.49482297897339,1
597,82,1,2,0,2,3.8781590461731,1
597,83,0,1,1,2,1.85870599746704,1
597,84,0,1,1,2,5.28120422363281,0
597,85,1,0,2,2,3.14852905273438,0
598,79,1,0,0,1,-0.927905976772308,NA
598,80,1,0,0,1,0.901620924472809,1
598,81,1,0,0,1,-0.87542337179184,1
598,82,1,0,0,0,-0.352262496948242,1
598,83,1,0,0,0,-2.7653660774231,1
598,84,1,0,0,0,2.91970300674438,1
598,85,1,0,0,0,1.09963595867157,1
599,79,1,0,0,0,5.09659576416016,NA
599,80,0,0,0,0,8.10177040100098,1
599,81,1,0,0,0,3.60643792152405,0
599,82,1,0,0,0,4.44715881347656,1
599,83,1,0,0,0,5.8564829826355,1
599,84,1,0,0,0,-14.5953798294067,1
599,85,1,0,0,0,-12.5130596160889,1
600,79,1,0,0,0,1.2287460565567,NA
600,80,0,0,0,0,-2.18493103981018,1
600,81,0,0,0,0,2.59944009780884,0
600,82,0,0,0,0,-6.7767162322998,0
600,83,0,0,0,0,1.40632605552673,0
600,84,0,0,0,0,2.23627996444702,0
600,85,0,0,0,0,1.49085199832916,0
601,79,1,0,0,2,-2.2817919254303,NA
601,80,1,0,0,1,-3.95019102096558,1
601,81,1,0,0,1,-5.88312482833862,1
601,82,1,0,0,0,-2.06851196289062,1
601,83,1,0,0,0,9.60045623779297,1
601,84,1,0,0,0,-10.8973503112793,1
601,85,1,0,0,0,15.4805297851562,1
602,79,1,0,0,2,5.31581687927246,NA
602,80,1,0,0,1,-2.43538689613342,1
602,81,1,0,0,1,-0.269131690263748,1
602,82,1,0,0,0,11.2135696411133,1
602,83,0,0,0,0,-3.91324305534363,1
602,84,0,0,0,0,-9.12037754058838,0
602,85,1,0,0,0,-0.791248321533203,0
603,79,1,0,0,3,-4.25120210647583,NA
603,80,1,0,0,3,-4.12286186218262,1
603,81,1,0,0,3,-0.236831694841385,1
603,82,1,0,0,3,8.70005035400391,1
603,83,1,0,0,2,0.981184005737305,1
603,84,1,0,0,2,-1.23773598670959,1
603,85,1,0,0,1,0.167396500706673,1
604,79,1,0,1,2,-5.77604293823242,NA
604,80,1,0,0,3,-4.1075439453125,1
604,81,1,0,0,3,-4.63223314285278,1
604,82,1,0,0,3,-2.33002901077271,1
604,83,1,0,0,3,7.17836380004883,1
604,84,1,0,0,3,5.47407913208008,1
604,85,1,0,0,3,4.19341278076172,1
605,79,1,0,0,0,-11.1968803405762,NA
605,80,1,0,0,0,-5.53628921508789,1
605,81,1,0,0,0,-1.68313205242157,1
605,82,1,0,0,0,-1.72405600547791,1
605,83,1,0,0,0,-4.08697891235352,1
605,84,1,0,0,0,10.941840171814,1
605,85,0,0,0,0,13.2854900360107,1
606,79,1,0,0,0,-1.93444800376892,NA
606,80,1,1,0,0,-3.00320792198181,1
606,81,1,2,0,0,3.30810403823853,1
606,82,0,2,0,0,0.925102174282074,1
606,83,0,1,1,0,1.19285404682159,0
606,84,0,0,2,0,1.31077003479004,0
606,85,0,0,2,0,-1.79916799068451,0
607,79,1,0,0,0,-7.92478179931641,NA
607,80,1,0,0,0,-5.24799299240112,1
607,81,1,0,0,0,5.27975082397461,1
607,82,0,1,0,0,8.51270294189453,1
607,83,0,1,0,0,7.07012605667114,0
607,84,1,1,0,0,-3.21128511428833,0
607,85,1,0,1,0,-4.47851181030273,1
608,79,1,0,0,0,-4.30117797851562,NA
608,80,1,1,0,0,3.18917798995972,1
608,81,1,1,0,0,5.55143117904663,1
608,82,1,1,0,0,-2.68911504745483,1
608,83,1,0,1,0,0.00856159999966621,1
608,84,1,0,1,0,-2.359699010849,1
608,85,1,1,1,0,0.600823402404785,1
609,79,1,0,0,0,5.42950296401978,NA
609,80,1,1,0,0,7.12531614303589,1
609,81,1,1,0,0,-4.81912088394165,1
609,82,1,1,0,0,-7.68356084823608,1
609,83,1,0,1,0,-4.60506582260132,1
609,84,1,0,1,0,-3.38482594490051,1
609,85,1,2,1,0,7.93775320053101,1
610,79,1,0,0,0,1.53647696971893,NA
610,80,1,0,0,0,-0.288919389247894,1
610,81,1,0,0,0,0.911457121372223,1
610,82,1,0,0,0,0.135680198669434,1
610,83,1,0,0,0,-0.33452320098877,1
610,84,1,0,0,0,-0.782751083374023,1
610,85,1,0,0,0,-1.17741799354553,1
611,79,1,0,0,3,2.52552795410156,NA
611,80,1,0,0,3,-4.71437692642212,1
611,81,1,0,0,3,-1.91764998435974,1
611,82,1,0,0,3,0.0997887030243874,1
611,83,1,0,0,2,-0.484111785888672,1
611,84,1,0,0,2,-1.11910104751587,1
611,85,1,0,0,1,5.60992193222046,1
612,79,1,0,0,2,1.04230499267578,NA
612,80,1,0,0,1,0.390644103288651,1
612,81,0,0,0,1,-1.81047594547272,1
612,82,1,0,0,0,-1.9553450345993,0
612,83,1,0,0,0,-0.114651702344418,1
612,84,1,0,0,0,0.451492309570312,1
612,85,1,0,0,0,1.99603295326233,1
613,79,1,0,0,1,1.55576503276825,NA
613,80,1,0,0,1,1.20439100265503,1
613,81,1,0,0,0,1.62776005268097,1
613,82,1,0,0,0,-1.50797700881958,1
613,83,1,0,0,0,-4.31186485290527,1
613,84,1,0,0,0,-2.23590898513794,1
613,85,1,0,0,0,3.66783094406128,1
614,79,1,0,0,2,-1.37361097335815,NA
614,80,1,0,0,1,9.55731964111328,1
614,81,1,1,0,1,1.38359594345093,1
614,82,1,0,1,0,-3.90695095062256,1
614,83,1,0,1,0,6.48086404800415,1
614,84,1,0,0,0,-6.4623122215271,1
614,85,1,0,0,0,-5.67891120910645,1
615,79,0,1,1,1,1.17305397987366,NA
615,80,0,1,1,1,10.728949546814,0
615,81,0,0,2,1,-0.587001800537109,0
615,82,0,0,1,1,-1.95118403434753,0
615,83,1,0,1,1,-3.58235311508179,0
615,84,1,0,0,2,-2.47308397293091,1
615,85,1,0,0,2,-3.30838799476624,1
616,79,1,1,2,2,-4.91553688049316,NA
616,80,1,1,1,3,-11.800350189209,1
616,81,1,0,2,3,3.15141797065735,1
616,82,1,0,1,4,-1.35028803348541,1
616,83,1,1,2,4,6.30732202529907,1
616,84,0,0,0,5,5.67233276367188,1
616,85,1,0,0,5,2.93510794639587,0
617,79,1,0,0,2,4.38927793502808,NA
617,80,1,0,0,2,-4.16453886032104,1
617,81,1,0,0,2,-5.48445510864258,1
617,82,1,0,0,2,-4.22563219070435,1
617,83,0,0,0,2,0.204364806413651,1
617,84,1,0,0,1,-4.55696105957031,0
617,85,0,0,0,1,13.8379402160645,1
618,79,0,0,0,3,-0.62969970703125,NA
618,80,1,0,0,3,1.55952799320221,0
618,81,1,0,0,3,0.113601699471474,1
618,82,0,0,0,2,-3.34016799926758,1
618,83,0,0,0,2,-2.18641710281372,0
618,84,0,0,0,1,1.8441389799118,0
618,85,0,0,0,1,2.63901495933533,0
619,79,1,0,0,3,-2.18940711021423,NA
619,80,1,0,0,3,-5.85297012329102,1
619,81,1,0,0,3,-5.83726119995117,1
619,82,1,0,0,3,-1.4420200586319,1
619,83,1,0,0,3,-0.148040801286697,1
619,84,1,0,0,2,5.80852890014648,1
619,85,1,0,0,2,9.66116046905518,1
620,79,1,0,0,1,-1.5370579957962,NA
620,80,1,0,0,1,-3.46649599075317,1
620,81,1,0,0,1,-6.47590303421021,1
620,82,1,0,0,1,-2.23839402198792,1
620,83,1,0,0,1,20.3271503448486,1
620,84,1,0,0,1,-3.64242196083069,1
620,85,1,0,0,1,-2.9668869972229,1
621,79,1,0,0,0,-0.708252012729645,NA
621,80,1,0,0,0,1.50963604450226,1
621,81,1,0,0,0,-3.99316811561584,1
621,82,1,0,0,0,-2.38201904296875,1
621,83,1,0,0,0,-2.56967902183533,1
621,84,1,0,0,0,-1.06094002723694,1
621,85,1,0,0,0,9.20442199707031,1
622,79,1,0,0,1,-10.9055004119873,NA
622,80,1,0,0,1,0.330806702375412,1
622,81,1,0,0,1,-3.32361602783203,1
622,82,1,0,0,1,9.22210693359375,1
622,83,0,0,0,1,5.835205078125,1
622,84,1,0,0,1,-5.36177778244019,0
622,85,1,0,0,1,4.20277786254883,1
623,79,1,1,1,0,-8.61144256591797,NA
623,80,1,0,2,0,-7.74982786178589,1
623,81,1,1,1,1,2.12861609458923,1
623,82,1,1,1,1,0.660911619663239,1
623,83,1,1,0,2,7.04535722732544,1
623,84,0,0,1,2,9.55017471313477,1
623,85,1,0,1,2,-3.02379202842712,0
624,79,1,0,0,0,0.81733512878418,NA
624,80,1,0,0,0,2.5131471157074,1
624,81,1,0,0,0,-1.59452998638153,1
624,82,0,0,0,0,1.12632596492767,1
624,83,0,0,0,0,-0.488534897565842,0
624,84,0,0,0,0,-1.43530702590942,0
624,85,1,0,0,0,-0.938434600830078,0
625,79,0,0,0,0,1.99004197120667,NA
625,80,0,0,0,0,-4.78018379211426,0
625,81,0,0,0,0,4.92288780212402,0
625,82,0,0,0,0,-0.927629470825195,0
625,83,0,0,0,0,-1.75195896625519,0
625,84,0,0,0,0,0.618814527988434,0
625,85,0,0,0,0,-0.0719719007611275,0
626,79,1,0,0,4,2.84665489196777,NA
626,80,1,0,0,4,-0.511051177978516,1
626,81,1,0,0,4,2.52148604393005,1
626,82,1,0,0,4,2.1536009311676,1
626,83,1,0,0,3,3.61647605895996,1
626,84,1,0,0,2,-7.11902189254761,1
626,85,1,0,0,2,-3.50814390182495,1
627,79,0,2,0,0,1.31378495693207,NA
627,80,0,2,0,0,-0.950992584228516,0
627,81,0,3,0,0,1.3422509431839,0
627,82,0,1,2,0,2.68816304206848,0
627,83,0,1,2,0,-1.03260099887848,0
627,84,0,1,3,0,-3.10892510414124,0
627,85,0,2,1,2,-0.25168040394783,0
628,79,1,0,0,1,20.6402397155762,NA
628,80,1,0,0,0,17.2073402404785,1
628,81,1,0,0,0,11.1001300811768,1
628,82,1,0,0,0,-3.08006906509399,1
628,83,1,0,0,0,-9.61296653747559,1
628,84,1,0,0,0,-18.9310607910156,1
628,85,1,0,0,0,-17.3236198425293,1
629,79,1,0,0,0,0.0944653004407883,NA
629,80,1,1,0,0,2.35378289222717,1
629,81,1,1,0,0,4.69152593612671,1
629,82,1,1,0,0,2.98915505409241,1
629,83,1,1,0,0,1.92236495018005,1
629,84,1,0,1,0,-4.21286582946777,1
629,85,1,0,1,0,-7.83843183517456,1
630,79,1,0,0,1,-0.622934281826019,NA
630,80,1,0,0,1,-0.0223597995936871,1
630,81,1,0,0,1,2.12636399269104,1
630,82,1,0,0,1,1.48053896427155,1
630,83,1,0,0,1,3.70716905593872,1
630,84,1,0,0,1,-0.999883711338043,1
630,85,1,0,0,0,-5.66889381408691,1
631,79,0,1,0,0,-3.49939489364624,NA
631,80,1,1,0,0,-1.68639695644379,0
631,81,1,1,1,0,4.70478200912476,1
631,82,1,2,1,0,4.45441389083862,1
631,83,1,2,1,0,-0.4492407143116,1
631,84,1,1,1,1,-1.54159796237946,1
631,85,1,1,1,1,-1.98256301879883,1
632,79,1,2,1,0,-17.1721305847168,NA
632,80,1,1,2,0,-6.13930320739746,1
632,81,1,1,1,1,-2.57277297973633,1
632,82,1,1,2,1,2.22520089149475,1
632,83,1,1,1,2,8.67084121704102,1
632,84,1,2,1,2,6.49259901046753,1
632,85,1,1,1,3,8.49557113647461,1
633,79,1,1,1,0,-24.0833702087402,NA
633,80,1,1,1,0,4.77719497680664,1
633,81,1,0,1,1,32.9536514282227,1
633,82,1,0,1,1,8.56499099731445,1
633,83,1,0,1,1,-15.6809396743774,1
633,84,1,0,0,2,-7.54436111450195,1
633,85,1,0,0,2,1.01284003257751,1
634,79,1,1,0,0,8.95329666137695,NA
634,80,1,0,1,0,4.89817810058594,1
634,81,1,1,1,0,3.49109792709351,1
634,82,0,1,1,0,-5.26625108718872,1
634,83,0,2,0,1,-10.4357595443726,0
634,84,1,1,1,1,1.52073895931244,0
634,85,1,1,1,1,-3.16130805015564,1
635,79,1,0,0,1,-44.804931640625,NA
635,80,1,0,0,1,-10.2454500198364,1
635,81,1,0,0,1,5.92849016189575,1
635,82,1,0,0,1,13.3671798706055,1
635,83,1,0,0,1,10.9628801345825,1
635,84,1,0,0,1,13.7936000823975,1
635,85,1,0,0,1,10.9982500076294,1
636,79,1,0,0,0,2.24793100357056,NA
636,80,1,0,0,0,4.51727676391602,1
636,81,1,0,0,0,-2.37088799476624,1
636,82,1,0,0,0,0.0904430970549583,1
636,83,0,0,0,0,-2.68238306045532,1
636,84,0,0,0,0,0.472790211439133,0
636,85,0,0,0,0,-2.27517104148865,0
637,79,0,0,0,0,-1.05071103572845,NA
637,80,0,0,0,0,-1.96340894699097,0
637,81,0,0,0,0,0.482170104980469,0
637,82,0,0,0,0,-0.0389643013477325,0
637,83,0,0,0,0,0.266647309064865,0
637,84,0,0,0,0,1.05690503120422,0
637,85,0,0,0,0,1.24736499786377,0
638,79,0,0,0,0,10.4215297698975,NA
638,80,0,0,0,0,2.09925889968872,0
638,81,0,0,0,0,1.29008400440216,0
638,82,0,0,0,0,-4.47312879562378,0
638,83,0,0,0,0,-5.29752397537231,0
638,84,0,0,0,0,-0.0769528970122337,0
638,85,0,0,0,0,-3.96326398849487,0
639,79,1,0,0,4,3.78838706016541,NA
639,80,1,0,0,4,-0.322364807128906,1
639,81,1,0,0,3,-1.7415599822998,1
639,82,1,0,0,3,-1.12513494491577,1
639,83,1,0,0,2,0.650924682617188,1
639,84,1,1,0,1,-0.338329285383224,1
639,85,1,1,0,1,-0.911930084228516,1
640,79,1,0,0,1,1.30951905250549,NA
640,80,1,0,0,1,0.398939609527588,1
640,81,1,0,0,1,-0.0618848986923695,1
640,82,0,0,0,1,-3.09560704231262,1
640,83,0,0,0,1,-0.980137288570404,0
640,84,1,0,0,1,0.701632976531982,0
640,85,1,0,0,1,1.72753703594208,1
641,79,1,0,0,0,-2.55864310264587,NA
641,80,1,1,0,0,-11.9273300170898,1
641,81,1,1,0,0,1.65208804607391,1
641,82,0,1,0,0,0.496591597795486,1
641,83,0,0,1,0,-0.379260987043381,0
641,84,1,0,1,0,18.6800403594971,0
641,85,1,0,1,0,-5.9634838104248,1
642,79,1,0,0,2,11.9269504547119,NA
642,80,1,0,0,1,-0.305075585842133,1
642,81,1,0,0,1,-0.698061883449554,1
642,82,1,0,0,1,-4.89521217346191,1
642,83,1,0,0,0,0.109012596309185,1
642,84,1,0,0,0,-3.67549896240234,1
642,85,1,0,0,0,-2.46210694313049,1
643,79,0,0,0,2,16.9542007446289,NA
643,80,0,0,0,2,-9.43927383422852,0
643,81,0,0,0,2,-12.6195201873779,0
643,82,0,0,0,2,-24.4071807861328,0
643,83,0,0,0,2,21.9411296844482,0
643,84,0,0,0,2,17.1483097076416,0
643,85,0,0,0,2,-9.57766723632812,0
644,79,1,0,0,0,-9.46664142608643,NA
644,80,1,0,0,0,-3.351970911026,1
644,81,1,0,0,0,-7.48881006240845,1
644,82,1,0,0,0,2.32239198684692,1
644,83,1,1,0,0,2.65645599365234,1
644,84,1,1,0,0,14.0899696350098,1
644,85,1,1,0,0,1.23860502243042,1
645,79,0,2,0,1,7.30244493484497,NA
645,80,0,1,1,1,10.8644599914551,0
645,81,1,0,2,1,-0.469594985246658,0
645,82,0,0,2,1,-4.84267616271973,1
645,83,1,0,1,2,-2.84742188453674,0
645,84,1,0,0,3,-5.92496013641357,1
645,85,1,0,0,2,-4.0822491645813,1
646,79,1,0,0,0,-4.65004920959473,NA
646,80,1,0,0,0,-3.40311098098755,1
646,81,1,0,0,0,-3.73308897018433,1
646,82,1,0,0,0,-3.12819004058838,1
646,83,1,1,0,0,0.336223602294922,1
646,84,1,1,0,0,7.11728191375732,1
646,85,1,1,0,0,7.46093082427979,1
647,79,0,2,0,0,-7.16812896728516,NA
647,80,0,1,1,0,1.74715399742126,0
647,81,0,1,1,0,3.58616995811462,0
647,82,1,0,2,0,3.661700963974,0
647,83,1,0,1,1,-6.35784482955933,1
647,84,1,0,1,1,2.76718306541443,1
647,85,1,0,0,2,1.7637619972229,1
648,79,1,1,0,0,4.8958568572998,NA
648,80,1,2,0,0,-4.96122598648071,1
648,81,0,1,1,0,-6.88625812530518,1
648,82,1,1,1,0,1.67150902748108,0
648,83,1,2,1,0,-3.7556369304657,1
648,84,0,1,2,0,-1.36587500572205,1
648,85,1,1,1,1,10.4016399383545,0
649,79,0,0,1,0,-1.01702702045441,NA
649,80,0,0,1,0,6.97104787826538,0
649,81,1,0,1,0,-3.09579205513,0
649,82,0,0,0,1,9.31807708740234,1
649,83,1,0,0,1,-3.35584402084351,0
649,84,0,0,0,1,2.32339906692505,1
649,85,1,0,0,1,-11.1438598632812,0
650,79,0,1,0,0,1.13794898986816,NA
650,80,1,1,0,0,-4.23985481262207,0
650,81,1,1,1,0,0.0325584001839161,1
650,82,1,1,1,0,1.26686894893646,1
650,83,1,0,2,0,-1.33297300338745,1
650,84,1,0,1,1,3.17860198020935,1
650,85,1,0,1,1,-0.0431498996913433,1
651,79,1,1,0,0,1.43769598007202,NA
651,80,1,1,0,0,-4.36270093917847,1
651,81,1,1,0,0,-4.47546720504761,1
651,82,1,0,1,0,-2.74739003181458,1
651,83,0,0,1,0,1.92115902900696,1
651,84,1,0,1,0,4.37425088882446,0
651,85,1,0,0,1,3.85245203971863,1
652,79,1,1,1,1,3.24638891220093,NA
652,80,1,1,0,2,1.45768702030182,1
652,81,1,0,1,2,-0.0901489034295082,1
652,82,1,0,1,2,-1.37949395179749,1
652,83,1,0,1,2,-1.13711202144623,1
652,84,1,0,0,3,-0.668085098266602,1
652,85,1,0,0,3,-1.42924094200134,1
653,79,1,0,0,1,-15.5453796386719,NA
653,80,1,0,0,1,-9.65707588195801,1
653,81,1,0,0,1,-2.55742502212524,1
653,82,1,0,0,1,10.0516796112061,1
653,83,1,0,0,1,2.22834801673889,1
653,84,1,1,0,1,5.65084600448608,1
653,85,1,1,0,1,9.82900428771973,1
654,79,1,1,0,2,1.51501595973969,NA
654,80,1,1,0,2,2.21963000297546,1
654,81,1,0,1,1,-0.60576057434082,1
654,82,1,0,1,1,0.838917672634125,1
654,83,1,0,1,0,-1.89479899406433,1
654,84,1,0,0,1,0.717278480529785,1
